date,nav,scheme_code
2024-11-06,93.6164,119598
2024-11-07,97.7984,119598
2024-11-09,100.5474,119598
2024-11-10,101.9562,119598
2024-11-11,98.6877,119598
2024-11-12,100.7013,119598
2024-12-01,85.8149,119598
2024-12-02,83.7336,119598
2024-12-03,85.8566,119598
2024-12-04,88.8298,119598
2024-12-06,94.0177,119598
2024-12-07,98.146,119598
2024-12-08,97.5906,119598
2024-12-09,102.3186,119598
2024-12-11,97.4926,119598
2024-12-12,100.4154,119598
2025-01-01,97.2185,119598
2025-01-04,94.1283,119598
2025-01-07,104.1081,119598
2025-01-08,101.4208,119598
2025-01-09,101.453,119598
2025-01-10,101.8592,119598
2025-01-12,106.6529,119598
2025-02-01,98.9731,119598
2025-02-04,94.8548,119598
2025-02-05,98.3989,119598
2025-02-06,100.7829,119598
2025-02-07,103.8696,119598
2025-02-09,101.3975,119598
2025-02-12,106.3743,119598
2025-03-01,98.4665,119598
2025-03-02,95.4096,119598
2025-03-03,89.6964,119598
2025-03-04,94.5277,119598
2025-03-06,100.2164,119598
2025-03-07,103.7192,119598
2025-03-09,101.9043,119598
2025-03-10,102.3071,119598
2025-03-11,105.3307,119598
2025-03-12,106.1084,119598
2025-04-02,96.7681,119598
2025-04-03,89.5754,119598
2025-04-04,92.9521,119598
2025-04-06,100.5807,119598
2025-04-07,104.002,119598
2025-04-08,101.9718,119598
2025-04-09,101.8507,119598
2025-04-11,104.7867,119598
2025-04-12,106.2403,119598
2025-05-02,96.3599,119598
2025-05-03,90.7129,119598
2025-05-05,98.7375,119598
2025-05-06,101.1362,119598
2025-05-08,101.5528,119598
2025-05-09,101.8773,119598
2025-05-12,106.7188,119598
2025-06-01,96.8888,119598
2025-06-02,95.99,119598
2025-06-03,91.4271,119598
2025-06-05,98.2809,119598
2025-06-06,101.9479,119598
2025-06-08,101.139,119598
2025-06-10,102.698,119598
2025-06-11,104.4638,119598
2025-07-01,97.1241,119598
2025-07-02,95.633,119598
2025-07-03,91.5438,119598
2025-07-04,89.9794,119598
2025-07-05,98.5802,119598
2025-07-07,104.116,119598
2025-07-08,101.1904,119598
2025-07-10,102.851,119598
2025-07-11,104.3705,119598
2025-08-01,96.8522,119598
2025-08-04,91.4264,119598
2025-08-05,97.9286,119598
2025-08-07,104.5734,119598
2025-08-08,99.9825,119598
2025-08-09,102.0967,119598
2025-08-10,102.3824,119598
2025-08-12,105.8002,119598
2025-09-01,96.2545,119598
2025-09-04,90.9926,119598
2025-09-05,97.1911,119598
2025-09-06,102.4559,119598
2025-09-07,104.5148,119598
2025-09-09,102.4629,119598
2025-09-10,102.9945,119598
2025-09-12,105.5228,119598
2025-10-01,95.5749,119598
2025-10-02,94.9849,119598
2025-10-03,91.0034,119598
2025-10-06,102.3533,119598
2025-10-07,103.8312,119598
2025-10-09,102.8564,119598
2025-10-10,103.4407,119598
2025-10-11,104.6537,119598
2025-10-12,105.2807,119598
2025-11-02,93.3979,119598
2025-11-03,91.3463,119598
2025-11-04,92.5872,119598
2025-11-06,102.4536,119598
2025-11-07,103.2761,119598
2025-11-08,100.6503,119598
2025-11-09,102.8604,119598
2025-11-11,104.9893,119598
2025-11-12,105.8725,119598
2025-12-02,93.3384,119598
2025-12-03,91.3634,119598
2025-12-05,100.505,119598
2025-12-06,101.5078,119598
2025-12-08,100.2548,119598
2025-12-09,103.2028,119598
2025-12-11,105.4128,119598
2025-12-12,106.4796,119598
2026-01-01,107.3311,119598
2026-01-04,94.8935,119598
2026-01-06,100.7621,119598
2026-01-07,105.0513,119598
2026-02-01,108.1466,119598
2026-02-02,103.6419,119598
2026-02-03,104.2302,119598
2026-02-04,94.8629,119598
2026-02-06,101.0521,119598
2026-02-07,105.5186,119598
2026-03-02,106.189,119598
2026-03-06,100.8823,119598
2026-03-07,105.3811,119598
2026-03-08,106.7776,119598
2026-04-02,106.3823,119598
2026-04-03,102.2099,119598
2026-04-05,102.0764,119598
2026-04-06,100.8953,119598
2026-04-08,105.7861,119598
2026-05-01,107.9636,119598
2026-05-02,105.798,119598
2026-05-03,103.2524,119598
2026-05-05,101.7547,119598
2026-05-06,100.841,119598
2026-05-08,106.0806,119598
2026-06-01,108.2085,119598
2026-06-02,105.7159,119598
2026-06-03,102.1107,119598
2026-06-04,95.9376,119598
2026-06-05,103.2935,119598
2026-06-07,105.9054,119598
2026-06-08,106.1525,119598
2026-07-01,108.1992,119598
2026-07-04,96.4835,119598
2026-07-05,103.5675,119598
2026-07-07,105.4907,119598
2026-07-08,106.0581,119598
2026-08-01,106.9765,119598
2026-08-04,100.2213,119598
2026-08-05,103.2733,119598
2026-08-06,99.6668,119598
2026-08-07,103.4528,119598
2026-09-01,106.307,119598
2026-09-02,106.7058,119598
2026-09-03,100.1872,119598
2026-09-04,99.42,119598
2026-09-06,100.565,119598
2026-09-07,103.9998,119598
2026-10-02,107.1928,119598
2026-10-03,101.3245,119598
2026-10-04,101.1214,119598
2026-10-06,100.3451,119598
2026-10-07,104.9543,119598
2026-10-08,106.1478,119598
2026-11-02,107.5233,119598
2026-11-03,99.9872,119598
2026-11-05,101.8725,119598
2026-11-06,99.8201,119598
2026-11-08,105.8471,119598
2026-12-01,106.5308,119598
2026-12-02,107.0767,119598
2026-12-03,98.955,119598
2026-12-05,99.769,119598
2026-12-06,102.1121,119598
2026-12-08,105.8985,119598
2013-01-02,14.0254,119599
2013-01-03,12.8935,119599
2013-01-04,13.0317,119599
2013-01-07,12.8183,119599
2013-01-08,11.9747,119599
2013-01-10,12.7685,119599
2013-01-11,14.026,119599
2013-02-01,14.4642,119599
2013-02-04,13.2684,119599
2013-02-05,13.5994,119599
2013-02-07,12.6731,119599
2013-02-08,11.8442,119599
2013-02-09,11.8972,119599
2013-02-12,14.0933,119599
2013-03-01,14.6308,119599
2013-03-04,13.0275,119599
2013-03-05,13.5728,119599
2013-03-06,13.4215,119599
2013-03-07,12.5085,119599
2013-03-09,11.5209,119599
2013-03-10,13.1403,119599
2013-03-12,14.2679,119599
2013-04-01,14.6365,119599
2013-04-02,13.959,119599
2013-04-03,12.7349,119599
2013-04-04,12.7427,119599
2013-04-06,13.3164,119599
2013-04-07,12.6046,119599
2013-04-09,11.5318,119599
2013-04-10,13.1189,119599
2013-04-12,14.2675,119599
2013-05-02,13.8224,119599
2013-05-03,12.9222,119599
2013-05-04,12.7101,119599
2013-05-06,13.26,119599
2013-05-07,12.5892,119599
2013-05-08,11.9992,119599
2013-05-09,11.7677,119599
2013-05-11,14.3527,119599
2013-05-12,14.0787,119599
2013-06-02,13.8509,119599
2013-06-03,13.0577,119599
2013-06-05,13.6509,119599
2013-06-06,13.262,119599
2013-06-08,11.7151,119599
2013-06-09,11.8173,119599
2013-06-11,14.2886,119599
2013-06-12,14.1976,119599
2013-07-01,14.5447,119599
2013-07-02,13.6592,119599
2013-07-03,13.1184,119599
2013-07-05,13.7467,119599
2013-07-06,13.0903,119599
2013-07-08,11.793,119599
2013-07-10,13.1543,119599
2013-07-11,14.1215,119599
2013-08-01,14.7692,119599
2013-08-02,13.5965,119599
2013-08-03,13.215,119599
2013-08-04,12.6966,119599
2013-08-05,13.9747,119599
2013-08-07,12.5181,119599
2013-08-08,11.8654,119599
2013-08-10,13.0496,119599
2013-08-11,13.9286,119599
2013-09-01,14.643,119599
2013-09-04,12.5929,119599
2013-09-05,13.9156,119599
2013-09-07,12.6652,119599
2013-09-10,13.0586,119599
2013-09-12,14.3508,119599
2013-10-01,14.7023,119599
2013-10-04,12.6559,119599
2013-10-05,14.2713,119599
2013-10-06,12.9735,119599
2013-10-07,12.518,119599
2013-10-09,11.9223,119599
2013-10-10,13.0352,119599
2013-10-12,14.1886,119599
2013-11-01,14.4014,119599
2013-11-02,13.6545,119599
2013-11-03,13.1667,119599
2013-11-04,12.7901,119599
2013-11-06,12.8523,119599
2013-11-07,12.5867,119599
2013-11-09,12.0634,119599
2013-11-10,13.0716,119599
2013-11-11,13.9247,119599
2013-11-12,14.3027,119599
2013-12-02,13.6882,119599
2013-12-03,13.0986,119599
2013-12-04,12.7252,119599
2013-12-06,12.6976,119599
2013-12-07,12.6213,119599
2013-12-08,11.9535,119599
2013-12-09,12.207,119599
2013-12-11,13.8458,119599
2013-12-12,14.2371,119599
2014-01-01,14.6461,119599
2014-01-04,15.0692,119599
2014-01-07,17.4824,119599
2014-01-08,16.5152,119599
2014-01-09,16.7449,119599
2014-01-10,16.9523,119599
2014-01-12,18.28,119599
2014-02-01,14.3416,119599
2014-02-04,15.3258,119599
2014-02-05,14.4378,119599
2014-02-06,16.3792,119599
2014-02-07,17.5295,119599
2014-02-09,16.76,119599
2014-02-12,18.4714,119599
2014-03-01,14.4425,119599
2014-03-02,13.3891,119599
2014-03-03,14.0643,119599
2014-03-04,15.1705,119599
2014-03-06,16.5141,119599
2014-03-07,17.4545,119599
2014-03-09,16.7981,119599
2014-03-11,17.8853,119599
2014-03-12,18.7666,119599
2014-04-02,13.5316,119599
2014-04-03,14.163,119599
2014-04-04,15.1158,119599
2014-04-06,16.6714,119599
2014-04-07,17.5102,119599
2014-04-08,16.7031,119599
2014-04-09,16.7435,119599
2014-04-12,18.7668,119599
2014-05-02,13.6565,119599
2014-05-03,14.2576,119599
2014-05-05,14.3318,119599
2014-05-06,16.903,119599
2014-05-08,16.7166,119599
2014-05-09,16.8071,119599
2014-05-11,17.9496,119599
2014-05-12,18.9239,119599
2014-06-01,14.8251,119599
2014-06-02,13.7034,119599
2014-06-03,14.3924,119599
2014-06-05,14.3071,119599
2014-06-06,17.207,119599
2014-06-08,16.7036,119599
2014-07-01,14.7312,119599
2014-07-02,13.8563,119599
2014-07-03,14.4731,119599
2014-07-04,15.0117,119599
2014-07-05,14.1811,119599
2014-07-07,17.4799,119599
2014-07-08,16.6452,119599
2014-07-10,16.8888,119599
2014-07-11,18.1454,119599
2014-08-01,14.7946,119599
2014-08-05,14.1013,119599
2014-08-07,16.9302,119599
2014-08-08,16.2674,119599
2014-08-09,17.0092,119599
2014-08-10,16.8479,119599
2014-08-12,19.0124,119599
2014-09-01,14.6445,119599
2014-09-04,15.0763,119599
2014-09-05,14.2351,119599
2014-09-06,17.6839,119599
2014-09-07,16.653,119599
2014-09-09,16.98,119599
2014-09-10,17.2715,119599
2014-09-12,18.5479,119599
2014-10-01,14.5621,119599
2014-10-02,13.8642,119599
2014-10-03,14.5607,119599
2014-10-04,14.9967,119599
2014-10-06,17.5473,119599
2014-10-07,16.8048,119599
2014-10-09,17.3009,119599
2014-10-10,17.248,119599
2014-10-11,18.1886,119599
2014-10-12,18.6758,119599
2014-11-02,13.7925,119599
2014-11-03,14.4425,119599
2014-11-04,14.8592,119599
2014-11-06,17.1911,119599
2014-11-07,16.5414,119599
2014-11-08,16.264,119599
2014-11-09,17.2636,119599
2014-11-11,18.118,119599
2014-11-12,18.7239,119599
2014-12-02,13.7861,119599
2014-12-03,14.6215,119599
2014-12-05,14.4557,119599
2014-12-06,17.0666,119599
2014-12-08,16.299,119599
2014-12-09,17.2454,119599
2014-12-11,18.081,119599
2014-12-12,18.3801,119599
2015-01-01,18.7689,119599
2015-01-04,18.2316,119599
2015-01-06,18.2957,119599
2015-01-07,18.6656,119599
2015-01-09,18.4811,119599
2015-01-10,19.483,119599
2015-01-12,20.7349,119599
2015-02-01,18.8146,119599
2015-02-02,19.3016,119599
2015-02-03,18.7214,119599
2015-02-06,18.1492,119599
2015-02-07,18.9123,119599
2015-02-09,18.4284,119599
2015-02-11,19.6266,119599
2015-02-12,20.7257,119599
2015-03-02,19.2015,119599
2015-03-03,18.9207,119599
2015-03-06,17.8099,119599
2015-03-07,18.9271,119599
2015-03-08,20.3711,119599
2015-03-09,18.658,119599
2015-03-11,19.6513,119599
2015-03-12,20.7934,119599
2015-04-02,19.076,119599
2015-04-03,18.7061,119599
2015-04-05,18.006,119599
2015-04-06,17.9393,119599
2015-04-08,20.4266,119599
2015-04-09,18.2653,119599
2015-04-11,19.6967,119599
2015-04-12,20.4883,119599
2015-05-01,18.7704,119599
2015-05-02,18.8308,119599
2015-05-03,18.8127,119599
2015-05-05,18.1028,119599
2015-05-06,18.0976,119599
2015-05-08,20.7557,119599
2015-05-10,19.7253,119599
2015-05-11,19.3986,119599
2015-06-01,18.263,119599
2015-06-02,18.6713,119599
2015-06-04,18.267,119599
2015-06-05,17.5714,119599
2015-06-07,19.2332,119599
2015-06-08,20.6477,119599
2015-06-10,19.6861,119599
2015-06-11,19.1976,119599
2015-07-01,18.2536,119599
2015-07-04,18.4061,119599
2015-07-05,17.5077,119599
2015-07-07,19.2059,119599
2015-07-08,20.607,119599
2015-07-09,18.0387,119599
2015-07-10,19.6937,119599
2015-07-12,20.4948,119599
2015-08-01,18.5282,119599
2015-08-04,18.5341,119599
2015-08-05,17.8371,119599
2015-08-06,17.8125,119599
2015-08-07,18.8757,119599
2015-08-09,18.2948,119599
2015-08-10,19.7674,119599
2015-08-12,20.264,119599
2015-09-01,18.5288,119599
2015-09-02,18.5449,119599
2015-09-03,18.5081,119599
2015-09-04,18.8087,119599
2015-09-06,17.6365,119599
2015-09-07,18.8463,119599
2015-09-09,18.6515,119599
2015-09-10,19.8101,119599
2015-09-11,19.1795,119599
2015-09-12,19.9051,119599
2015-10-02,18.5071,119599
2015-10-03,18.5299,119599
2015-10-04,19.1116,119599
2015-10-06,17.8044,119599
2015-10-07,18.9717,119599
2015-10-08,20.6191,119599
2015-10-09,18.6077,119599
2015-10-11,19.1095,119599
2015-10-12,20.1725,119599
2015-11-02,18.5963,119599
2015-11-03,18.4964,119599
2015-11-05,17.9408,119599
2015-11-06,17.5922,119599
2015-11-08,20.487,119599
2015-11-09,18.7458,119599
2015-11-12,20.0407,119599
2015-12-01,18.6235,119599
2015-12-02,18.9813,119599
2015-12-03,18.6999,119599
2015-12-05,17.5291,119599
2015-12-06,17.7159,119599
2015-12-08,19.964,119599
2015-12-10,19.7493,119599
2016-01-01,21.758,119599
2016-01-02,20.0945,119599
2016-01-03,18.7286,119599
2016-01-04,19.5181,119599
2016-01-06,20.6695,119599
2016-01-07,21.4576,119599
2016-02-02,19.7705,119599
2016-02-03,18.9954,119599
2016-02-05,20.1178,119599
2016-02-06,20.7514,119599
2016-03-02,19.4752,119599
2016-03-03,19.1784,119599
2016-03-05,20.1746,119599
2016-03-06,20.6788,119599
2016-04-01,21.4059,119599
2016-04-02,19.4162,119599
2016-04-03,19.2327,119599
2016-04-04,19.6674,119599
2016-04-05,19.9329,119599
2016-04-07,21.588,119599
2016-05-01,21.5299,119599
2016-05-02,19.5669,119599
2016-05-04,19.3332,119599
2016-05-05,19.922,119599
2016-05-07,21.5681,119599
2016-06-01,21.4927,119599
2016-06-04,19.4956,119599
2016-06-05,19.8644,119599
2016-06-06,20.6418,119599
2016-07-01,20.9969,119599
2016-07-04,19.3242,119599
2016-07-06,20.8416,119599
2016-07-07,21.4488,119599
2016-08-01,21.2187,119599
2016-08-02,19.4905,119599
2016-08-03,19.2567,119599
2016-08-04,19.3713,119599
2016-08-06,20.9471,119599
2016-08-07,21.4755,119599
2016-09-02,19.3415,119599
2016-09-03,19.3125,119599
2016-09-05,20.1746,119599
2016-09-06,20.9698,119599
2016-10-02,19.1017,119599
2016-10-03,19.3072,119599
2016-10-05,20.1586,119599
2016-10-06,20.9199,119599
2016-11-01,21.1115,119599
2016-11-02,18.4381,119599
2016-11-03,19.2558,119599
2016-11-04,19.559,119599
2016-11-05,20.4874,119599
2016-11-07,21.4962,119599
2016-12-01,20.9785,119599
2016-12-02,18.3388,119599
2016-12-04,19.8366,119599
2016-12-05,20.6136,119599
2016-12-07,21.5827,119599
2013-01-02,14.6961,120503
2013-01-03,14.238,120503
2013-01-04,14.231,120503
2013-01-07,15.0643,120503
2013-01-08,14.7515,120503
2013-01-10,14.9575,120503
2013-01-11,16.2955,120503
2013-02-01,15.0253,120503
2013-02-04,14.3768,120503
2013-02-05,15.1032,120503
2013-02-07,15.0405,120503
2013-02-08,14.6639,120503
2013-02-09,14.2365,120503
2013-02-12,17.0194,120503
2013-03-01,15.0737,120503
2013-03-04,14.2929,120503
2013-03-05,15.0518,120503
2013-03-06,15.2578,120503
2013-03-07,14.8874,120503
2013-03-09,13.9014,120503
2013-03-10,15.1916,120503
2013-03-12,17.0192,120503
2013-04-01,15.0702,120503
2013-04-02,14.7065,120503
2013-04-03,14.1535,120503
2013-04-04,14.0601,120503
2013-04-06,15.2142,120503
2013-04-07,15.0843,120503
2013-04-09,14.0106,120503
2013-04-10,15.2672,120503
2013-04-12,16.8619,120503
2013-05-02,14.6435,120503
2013-05-03,14.3051,120503
2013-05-04,14.0479,120503
2013-05-06,15.2456,120503
2013-05-07,15.1472,120503
2013-05-08,14.6753,120503
2013-05-09,14.3129,120503
2013-05-11,16.2853,120503
2013-05-12,16.979,120503
2013-06-02,14.7026,120503
2013-06-03,14.3669,120503
2013-06-05,15.1497,120503
2013-06-06,15.2391,120503
2013-06-08,14.3633,120503
2013-06-09,14.4284,120503
2013-06-11,16.3485,120503
2013-06-12,17.0086,120503
2013-07-01,15.0913,120503
2013-07-02,14.6822,120503
2013-07-03,14.4921,120503
2013-07-05,15.2704,120503
2013-07-06,15.2015,120503
2013-07-08,14.2345,120503
2013-07-10,15.3439,120503
2013-07-11,16.3104,120503
2013-08-01,15.1146,120503
2013-08-02,14.6145,120503
2013-08-03,14.6971,120503
2013-08-04,14.0224,120503
2013-08-05,15.3597,120503
2013-08-07,15.0639,120503
2013-08-08,14.3894,120503
2013-08-10,15.3869,120503
2013-08-11,16.2705,120503
2013-09-01,15.0517,120503
2013-09-04,13.9389,120503
2013-09-05,15.2634,120503
2013-09-07,15.2741,120503
2013-09-10,15.6088,120503
2013-09-12,17.1451,120503
2013-10-01,15.0619,120503
2013-10-04,13.9826,120503
2013-10-05,15.3358,120503
2013-10-06,15.1368,120503
2013-10-07,15.273,120503
2013-10-09,14.8613,120503
2013-10-10,15.6447,120503
2013-10-12,17.1309,120503
2013-11-01,14.8886,120503
2013-11-02,14.5489,120503
2013-11-03,14.7309,120503
2013-11-04,14.0994,120503
2013-11-06,14.9065,120503
2013-11-07,15.4709,120503
2013-11-09,14.9458,120503
2013-11-10,15.7415,120503
2013-11-11,16.24,120503
2013-11-12,17.1614,120503
2013-12-02,14.5546,120503
2013-12-03,14.69,120503
2013-12-04,14.0426,120503
2013-12-06,14.8527,120503
2013-12-07,15.6022,120503
2013-12-08,14.5806,120503
2013-12-09,14.8835,120503
2013-12-11,16.237,120503
2013-12-12,17.1221,120503
2014-01-01,17.4606,120503
2014-01-04,19.2809,120503
2014-01-07,23.6544,120503
2014-01-08,23.9306,120503
2014-01-09,25.8567,120503
2014-01-10,26.4262,120503
2014-01-12,28.983,120503
2014-02-01,17.2465,120503
2014-02-04,19.3511,120503
2014-02-05,19.6001,120503
2014-02-06,21.9387,120503
2014-02-07,24.016,120503
2014-02-09,26.1127,120503
2014-02-12,29.0315,120503
2014-03-01,17.3062,120503
2014-03-02,16.8643,120503
2014-03-03,17.9248,120503
2014-03-04,19.3331,120503
2014-03-06,22.1067,120503
2014-03-07,24.1979,120503
2014-03-09,26.2996,120503
2014-03-11,27.7722,120503
2014-03-12,29.2435,120503
2014-04-02,16.886,120503
2014-04-03,18.0637,120503
2014-04-04,19.2274,120503
2014-04-06,22.2,120503
2014-04-07,24.2967,120503
2014-04-08,24.1119,120503
2014-04-09,26.3266,120503
2014-04-12,29.3911,120503
2014-05-02,16.9623,120503
2014-05-03,18.1757,120503
2014-05-05,19.615,120503
2014-05-06,22.3183,120503
2014-05-08,24.3007,120503
2014-05-09,26.3654,120503
2014-05-11,27.8847,120503
2014-05-12,29.3389,120503
2014-06-01,17.3726,120503
2014-06-02,16.9746,120503
2014-06-03,18.338,120503
2014-06-05,19.6623,120503
2014-06-06,22.532,120503
2014-06-08,24.2479,120503
2014-07-01,17.3428,120503
2014-07-02,17.0349,120503
2014-07-03,18.4912,120503
2014-07-04,19.227,120503
2014-07-05,19.6396,120503
2014-07-07,24.275,120503
2014-07-08,24.1782,120503
2014-07-10,26.1357,120503
2014-07-11,28.0049,120503
2014-08-01,17.4401,120503
2014-08-05,19.706,120503
2014-08-07,23.7186,120503
2014-08-08,23.8891,120503
2014-08-09,26.6756,120503
2014-08-10,26.0109,120503
2014-08-12,29.1879,120503
2014-09-01,17.3968,120503
2014-09-04,19.4787,120503
2014-09-05,20.0994,120503
2014-09-06,22.7465,120503
2014-09-07,23.4313,120503
2014-09-09,26.7198,120503
2014-09-10,26.3647,120503
2014-09-12,28.8865,120503
2014-10-01,17.347,120503
2014-10-02,17.0094,120503
2014-10-03,18.5498,120503
2014-10-04,19.5023,120503
2014-10-06,22.9365,120503
2014-10-07,23.5146,120503
2014-10-09,26.6955,120503
2014-10-10,25.9356,120503
2014-10-11,28.0042,120503
2014-10-12,28.8866,120503
2014-11-02,17.0838,120503
2014-11-03,18.5457,120503
2014-11-04,19.4665,120503
2014-11-06,22.7528,120503
2014-11-07,23.2346,120503
2014-11-08,24.0808,120503
2014-11-09,26.9513,120503
2014-11-11,28.2391,120503
2014-11-12,28.9082,120503
2014-12-02,17.1504,120503
2014-12-03,18.6535,120503
2014-12-05,20.4204,120503
2014-12-06,22.9122,120503
2014-12-08,24.3387,120503
2014-12-09,27.0259,120503
2014-12-11,28.3193,120503
2014-12-12,28.6958,120503
2015-01-01,29.5761,120503
2015-01-04,32.3301,120503
2015-01-06,31.6586,120503
2015-01-07,31.9387,120503
2015-01-09,31.1741,120503
2015-01-10,31.6707,120503
2015-01-12,31.2789,120503
2015-02-01,29.9872,120503
2015-02-02,31.3209,120503
2015-02-03,32.332,120503
2015-02-06,31.1166,120503
2015-02-07,32.0166,120503
2015-02-09,31.1915,120503
2015-02-11,31.8613,120503
2015-02-12,31.1498,120503
2015-03-02,31.1223,120503
2015-03-03,32.7511,120503
2015-03-06,30.7576,120503
2015-03-07,32.0196,120503
2015-03-08,32.4681,120503
2015-03-09,31.5328,120503
2015-03-11,31.877,120503
2015-03-12,30.986,120503
2015-04-02,30.8819,120503
2015-04-03,32.6889,120503
2015-04-05,31.2359,120503
2015-04-06,30.815,120503
2015-04-08,32.8123,120503
2015-04-09,30.918,120503
2015-04-11,31.7151,120503
2015-04-12,30.7805,120503
2015-05-01,29.9841,120503
2015-05-02,30.8805,120503
2015-05-03,33.0907,120503
2015-05-05,31.3228,120503
2015-05-06,30.7798,120503
2015-05-08,33.2522,120503
2015-05-10,32.0854,120503
2015-05-11,31.2215,120503
2015-06-01,29.2677,120503
2015-06-02,30.5713,120503
2015-06-04,32.6869,120503
2015-06-05,30.494,120503
2015-06-07,32.1055,120503
2015-06-08,33.3743,120503
2015-06-10,32.0778,120503
2015-06-11,31.0676,120503
2015-07-01,29.2748,120503
2015-07-04,32.6857,120503
2015-07-05,30.1706,120503
2015-07-07,32.1924,120503
2015-07-08,33.4199,120503
2015-07-09,30.5063,120503
2015-07-10,32.1395,120503
2015-07-12,30.8644,120503
2015-08-01,29.7028,120503
2015-08-04,32.9273,120503
2015-08-05,30.7078,120503
2015-08-06,30.4278,120503
2015-08-07,31.7819,120503
2015-08-09,30.6846,120503
2015-08-10,32.0108,120503
2015-08-12,30.6797,120503
2015-09-01,29.8206,120503
2015-09-02,30.2365,120503
2015-09-03,32.6533,120503
2015-09-04,33.1982,120503
2015-09-06,30.29,120503
2015-09-07,31.6663,120503
2015-09-09,31.1632,120503
2015-09-10,32.0619,120503
2015-09-11,30.9535,120503
2015-09-12,30.3766,120503
2015-10-02,30.3335,120503
2015-10-03,32.4392,120503
2015-10-04,33.136,120503
2015-10-06,30.6897,120503
2015-10-07,31.8118,120503
2015-10-08,33.3264,120503
2015-10-09,31.1556,120503
2015-10-11,30.5802,120503
2015-10-12,30.5499,120503
2015-11-02,30.7771,120503
2015-11-03,32.4226,120503
2015-11-05,31.2258,120503
2015-11-06,30.2249,120503
2015-11-08,33.2314,120503
2015-11-09,31.1477,120503
2015-11-12,30.2825,120503
2015-12-01,30.0342,120503
2015-12-02,31.1078,120503
2015-12-03,32.6953,120503
2015-12-05,30.732,120503
2015-12-06,30.0924,120503
2015-12-08,32.8422,120503
2015-12-10,32.0015,120503
2016-01-01,31.9147,120503
2016-01-02,30.6624,120503
2016-01-03,28.7737,120503
2016-01-04,30.3141,120503
2016-01-06,32.4008,120503
2016-01-07,32.8312,120503
2016-01-08,34.7983,120503
2016-01-09,34.8799,120503
2016-01-11,35.3692,120503
2016-01-12,32.6471,120503
2016-02-02,30.2285,120503
2016-02-03,29.2089,120503
2016-02-05,30.9972,120503
2016-02-06,32.4416,120503
2016-02-08,34.7268,120503
2016-02-09,34.9656,120503
2016-02-11,34.8763,120503
2016-02-12,32.1706,120503
2016-03-02,29.9633,120503
2016-03-03,29.5679,120503
2016-03-05,30.7931,120503
2016-03-06,32.354,120503
2016-03-08,34.2669,120503
2016-03-10,35.2722,120503
2016-03-11,34.6874,120503
2016-04-01,31.4808,120503
2016-04-02,30.15,120503
2016-04-03,29.5697,120503
2016-04-04,30.3538,120503
2016-04-05,30.6917,120503
2016-04-07,32.927,120503
2016-04-08,34.3186,120503
2016-04-10,35.3535,120503
2016-04-11,34.1118,120503
2016-05-01,31.4237,120503
2016-05-02,30.5141,120503
2016-05-04,29.9676,120503
2016-05-05,30.8117,120503
2016-05-07,32.8067,120503
2016-05-08,34.6599,120503
2016-05-10,35.3256,120503
2016-05-12,32.2203,120503
2016-06-01,31.4329,120503
2016-06-04,30.0595,120503
2016-06-05,30.7528,120503
2016-06-06,32.3609,120503
2016-06-09,35.2977,120503
2016-06-10,35.2964,120503
2016-06-12,32.2736,120503
2016-07-01,30.9356,120503
2016-07-04,29.8722,120503
2016-07-06,32.5025,120503
2016-07-07,32.7902,120503
2016-07-09,35.1675,120503
2016-07-10,35.1869,120503
2016-07-11,34.1912,120503
2016-07-12,32.0904,120503
2016-08-01,31.11,120503
2016-08-02,30.2905,120503
2016-08-03,29.5397,120503
2016-08-04,29.9438,120503
2016-08-06,32.5067,120503
2016-08-07,32.7291,120503
2016-08-08,34.8229,120503
2016-08-09,35.3805,120503
2016-08-11,34.1794,120503
2016-08-12,32.6371,120503
2016-09-02,29.8739,120503
2016-09-03,29.5713,120503
2016-09-05,31.123,120503
2016-09-06,32.3337,120503
2016-09-08,34.7366,120503
2016-09-09,35.1591,120503
2016-09-11,33.7079,120503
2016-09-12,32.5093,120503
2016-10-02,29.6319,120503
2016-10-03,29.5812,120503
2016-10-05,31.219,120503
2016-10-06,32.2419,120503
2016-10-08,34.2988,120503
2016-10-10,35.1907,120503
2016-10-11,33.9122,120503
2016-11-01,30.8995,120503
2016-11-02,28.6778,120503
2016-11-03,29.6476,120503
2016-11-04,30.2098,120503
2016-11-05,31.2078,120503
2016-11-07,33.1952,120503
2016-11-08,34.3164,120503
2016-11-11,33.0425,120503
2016-12-01,30.6696,120503
2016-12-02,28.5467,120503
2016-12-04,30.4671,120503
2016-12-05,31.3966,120503
2016-12-07,33.343,120503
2016-12-08,34.4515,120503
2016-12-09,34.5872,120503
2016-12-12,32.25,120503
2017-01-02,33.9805,120503
2017-01-03,34.7051,120503
2017-01-06,38.1456,120503
2017-01-08,40.8371,120503
2017-01-09,40.7117,120503
2017-01-11,42.4335,120503
2017-01-12,42.4195,120503
2017-02-01,31.9456,120503
2017-02-02,33.9741,120503
2017-02-03,34.4318,120503
2017-02-05,37.5727,120503
2017-02-06,38.4372,120503
2017-02-08,40.7686,120503
2017-02-11,42.4388,120503
2017-03-01,31.9537,120503
2017-03-02,34.0524,120503
2017-03-03,34.2938,120503
2017-03-04,36.5586,120503
2017-03-05,37.5841,120503
2017-03-07,38.7437,120503
2017-03-08,40.4307,120503
2017-03-10,41.0754,120503
